"Season","game.id","date","Team","playerID","name","pass.att","pass.comp","passyds","pass.tds","pass.ints","pass.twopta","pass.twoptm","rush.att","rushyds","rushtds","rushlng","rushlngtd","rush.twopta","rush.twoptm","recept","recyds","rec.tds","reclng","reclngtd","rec.twopta","rec.twoptm","kick.rets","kickret.avg","kickret.tds","kick.ret.lng","kickret.lngtd","punt.rets","puntret.avg","puntret.tds","puntret.lng","puntret.lngtd","fgm","fga","fgyds","totpts.fg","xpmade","xpmissed","xpa","xpb","xppts.tot","tackles","asst.tackles","sacks","defints","forced.fumbs","totalfumbs","recfumbs","totalrecfumbs","fumbyds","fumbslost","games","week"
2016,"2016103000",2016-10-30,"CIN","00-0027973","A.Dalton",42,27,284,1,1,0,0,4,21,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8
2016,"2016103000",2016-10-30,"WAS","00-0029604","K.Cousins",56,38,458,2,1,0,0,3,-1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103005",2016-10-30,"IND","00-0029668","A.Luck",35,19,210,2,1,0,0,9,60,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,1,1,8
2016,"2016103005",2016-10-30,"KC","00-0029567","N.Foles",22,16,223,2,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103005",2016-10-30,"KC","00-0023436","A.Smith",19,9,127,1,0,0,0,2,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103009",2016-10-30,"CAR","00-0027939","C.Newton",27,14,212,0,0,0,0,7,43,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103009",2016-10-30,"ARI","00-0021429","C.Palmer",46,35,363,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,8
2016,"2016103007",2016-10-30,"TB","00-0031503","J.Winston",32,16,180,2,0,1,1,3,16,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103007",2016-10-30,"OAK","00-0031280","D.Carr",59,40,513,4,0,0,0,1,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8
2016,"2016103006",2016-10-30,"NO","00-0020531","D.Brees",35,27,265,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103006",2016-10-30,"SEA","00-0029263","R.Wilson",34,22,253,0,1,0,0,3,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103004",2016-10-30,"HOU","00-0029682","B.Osweiler",29,20,186,1,1,0,0,3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103004",2016-10-30,"DET","00-0026498","M.Stafford",41,27,240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103002",2016-10-30,"BUF","00-0028118","T.Taylor",38,19,183,0,0,0,0,5,48,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8
2016,"2016103002",2016-10-30,"NE","00-0019596","T.Brady",33,22,315,4,0,0,0,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103003",2016-10-30,"CLE","00-0021206","J.McCown",49,25,341,2,2,1,1,3,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3,0,1,8
2016,"2016103003",2016-10-30,"NYJ","00-0023682","R.Fitzpatrick",34,16,228,1,0,0,0,4,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103008",2016-10-30,"DEN","00-0032156","T.Siemian",38,20,276,0,1,0,0,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,1,1,8
2016,"2016103008",2016-10-30,"SD","00-0022942","P.Rivers",47,20,267,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103001",2016-10-30,"ATL","00-0026143","M.Ryan",35,28,288,3,0,0,0,2,9,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103001",2016-10-30,"GB","00-0023459","A.Rodgers",38,28,246,4,0,0,0,6,60,0,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103010",2016-10-30,"DAL","00-0033077","D.Prescott",39,19,287,2,1,0,0,7,38,1,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,8
2016,"2016103010",2016-10-30,"PHI","00-0032950","C.Wentz",43,32,202,1,0,0,0,1,-3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,8
2016,"2016103100",2016-10-31,"CHI","00-0024226","J.Cutler",31,20,252,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2016,"2016103100",2016-10-31,"MIN","00-0027854","S.Bradford",37,23,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8
2016,"2016110300",2016-11-03,"TB","00-0031503","J.Winston",37,23,261,3,0,0,0,2,14,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9
2016,"2016110300",2016-11-03,"TB","00-0030520","M.Glennon",11,10,75,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110300",2016-11-03,"ATL","00-0026143","M.Ryan",34,25,344,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,-3,1,1,9
2016,"2016110605",2016-11-06,"MIN","00-0027854","S.Bradford",40,31,273,1,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110605",2016-11-06,"DET","00-0026498","M.Stafford",36,23,219,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110606",2016-11-06,"NYG","00-0022803","E.Manning",36,22,257,4,2,0,0,2,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110606",2016-11-06,"PHI","00-0032950","C.Wentz",47,27,364,0,2,0,0,4,-4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110604",2016-11-06,"MIA","00-0029701","R.Tannehill",28,17,149,1,0,0,0,2,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110604",2016-11-06,"NYJ","00-0023682","R.Fitzpatrick",28,17,193,1,2,0,0,3,26,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9
2016,"2016110603",2016-11-06,"KC","00-0029567","N.Foles",33,20,187,1,0,0,0,3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110603",2016-11-06,"JAX","00-0031407","B.Bortles",41,22,252,2,1,0,0,6,54,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110602",2016-11-06,"CLE","00-0033104","C.Kessler",27,19,203,1,0,0,0,2,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110602",2016-11-06,"DAL","00-0033077","D.Prescott",27,21,247,3,0,0,0,4,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110601",2016-11-06,"BAL","00-0026158","J.Flacco",30,18,241,1,1,1,1,3,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9
2016,"2016110601",2016-11-06,"PIT","00-0022924","B.Roethlisberger",45,23,264,1,1,0,0,3,3,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,9
2016,"2016110608",2016-11-06,"SF","00-0027974","C.Kaepernick",39,24,398,2,1,0,0,5,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9
2016,"2016110608",2016-11-06,"NO","00-0020531","D.Brees",39,28,323,3,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110607",2016-11-06,"LA","00-0028986","C.Keenum",46,27,296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9
2016,"2016110607",2016-11-06,"CAR","00-0027939","C.Newton",32,20,225,1,0,0,0,7,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110609",2016-11-06,"GB","00-0023459","A.Rodgers",43,26,297,3,1,1,0,6,43,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110609",2016-11-06,"IND","00-0029668","A.Luck",36,23,281,1,2,0,0,7,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110610",2016-11-06,"SD","00-0022942","P.Rivers",33,24,275,2,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110610",2016-11-06,"TEN","00-0032268","M.Mariota",43,27,313,3,2,0,0,3,14,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9
2016,"2016110600",2016-11-06,"OAK","00-0031280","D.Carr",31,20,184,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110600",2016-11-06,"DEN","00-0032156","T.Siemian",37,18,283,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9
2016,"2016110700",2016-11-07,"SEA","00-0029263","R.Wilson",26,20,282,2,0,0,0,3,10,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016110700",2016-11-07,"BUF","00-0028118","T.Taylor",38,27,289,1,1,0,0,8,43,1,16,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2016,"2016111000",2016-11-10,"BAL","00-0026158","J.Flacco",41,30,296,3,2,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111000",2016-11-10,"CLE","00-0021206","J.McCown",13,6,59,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,10
2016,"2016111000",2016-11-10,"CLE","00-0033104","C.Kessler",18,11,91,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111302",2016-11-13,"JAX","00-0031407","B.Bortles",49,32,265,2,1,1,1,3,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-9,1,1,10
2016,"2016111302",2016-11-13,"HOU","00-0029682","B.Osweiler",27,14,99,2,0,0,0,3,23,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111303",2016-11-13,"NO","00-0020531","D.Brees",29,21,303,3,2,0,0,2,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111303",2016-11-13,"DEN","00-0032156","T.Siemian",40,25,258,2,2,0,0,6,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111304",2016-11-13,"NYJ","00-0031568","B.Petty",32,19,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111304",2016-11-13,"LA","00-0028986","C.Keenum",30,17,165,0,0,0,0,5,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111305",2016-11-13,"PHI","00-0032950","C.Wentz",36,25,231,0,0,0,0,4,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10
2016,"2016111305",2016-11-13,"ATL","00-0026143","M.Ryan",33,18,267,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111301",2016-11-13,"CAR","00-0027939","C.Newton",38,23,261,1,1,0,0,12,54,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111301",2016-11-13,"KC","00-0023436","A.Smith",38,25,178,0,1,1,1,4,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111306",2016-11-13,"TB","00-0031503","J.Winston",33,23,312,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111306",2016-11-13,"CHI","00-0024226","J.Cutler",30,16,182,1,2,0,0,1,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,10
2016,"2016111308",2016-11-13,"WAS","00-0029604","K.Cousins",33,22,262,2,0,0,0,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111308",2016-11-13,"MIN","00-0027854","S.Bradford",40,31,307,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111307",2016-11-13,"TEN","00-0032268","M.Mariota",26,19,295,4,0,1,0,4,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111307",2016-11-13,"GB","00-0023459","A.Rodgers",51,31,371,2,2,0,0,3,27,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111307",2016-11-13,"GB","00-0031589","B.Hundley",4,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111309",2016-11-13,"SD","00-0022942","P.Rivers",44,23,326,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111309",2016-11-13,"MIA","00-0029701","R.Tannehill",24,17,240,2,0,0,0,3,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10
2016,"2016111310",2016-11-13,"ARI","00-0021429","C.Palmer",49,30,376,1,2,0,0,1,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10
2016,"2016111310",2016-11-13,"SF","00-0027974","C.Kaepernick",30,17,210,1,0,0,0,10,55,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111311",2016-11-13,"PIT","00-0022924","B.Roethlisberger",46,37,408,3,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111311",2016-11-13,"DAL","00-0033077","D.Prescott",32,22,319,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10
2016,"2016111312",2016-11-13,"NE","00-0019596","T.Brady",32,23,316,0,1,0,0,5,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,0,1,10
2016,"2016111312",2016-11-13,"SEA","00-0029263","R.Wilson",37,25,348,3,0,1,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111400",2016-11-14,"NYG","00-0022803","E.Manning",44,28,240,3,2,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111400",2016-11-14,"CIN","00-0027973","A.Dalton",29,16,204,1,1,0,0,1,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2016,"2016111700",2016-11-17,"CAR","00-0027939","C.Newton",33,14,192,1,0,0,0,5,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016111700",2016-11-17,"NO","00-0020531","D.Brees",44,35,285,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11
2016,"2016112001",2016-11-20,"CLE","00-0021206","J.McCown",27,14,118,1,0,0,0,2,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11
2016,"2016112001",2016-11-20,"CLE","00-0033104","C.Kessler",14,7,128,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112001",2016-11-20,"PIT","00-0022924","B.Roethlisberger",36,23,167,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112002",2016-11-20,"DAL","00-0033077","D.Prescott",36,27,301,3,0,0,0,2,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11
2016,"2016112002",2016-11-20,"BAL","00-0026158","J.Flacco",35,23,269,1,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112003",2016-11-20,"DET","00-0026498","M.Stafford",33,24,278,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112003",2016-11-20,"JAX","00-0031407","B.Bortles",35,22,202,2,2,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112004",2016-11-20,"IND","00-0029668","A.Luck",28,15,262,2,1,0,0,8,22,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112004",2016-11-20,"TEN","00-0032268","M.Mariota",38,25,290,2,0,0,0,5,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112000",2016-11-20,"CIN","00-0027973","A.Dalton",43,24,207,1,2,0,0,4,10,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11
2016,"2016112000",2016-11-20,"BUF","00-0028118","T.Taylor",27,19,166,0,1,0,0,9,39,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112005",2016-11-20,"KC","00-0023436","A.Smith",31,24,261,1,1,0,0,2,10,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112005",2016-11-20,"TB","00-0031503","J.Winston",39,24,331,1,0,0,0,5,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-5,1,1,11
2016,"2016112007",2016-11-20,"NYG","00-0022803","E.Manning",36,21,227,2,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
2016,"2016112007",2016-11-20,"CHI","00-0024226","J.Cutler",30,17,252,1,1,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11
